Date,Store,Item,Sales,Month,Week,IsHoliday,Store_ID,Store_Type,Region,Item_ID,Category,Price,Temperature,Rainfall,Is_Ugadi,Is_Winter,Discount
2024-03-27,Jammu,Rice,3,3,13,0,1,Tourism,North,106,Grocery,60,28.76742435,7.295840711,0,0,3
2024-03-27,Hyderabad,Packed Bottled Water,3,3,13,0,2,Metro,South,101,Beverage,20,18.55248067,8.309991694,0,0,0
2024-03-27,Hyderabad,Dry Fruits,4,3,13,0,2,Metro,South,102,Grocery,250,23.37328099,2.062404841,0,0,10
2024-03-27,Hyderabad,Woolen Jackets,6,3,13,0,2,Metro,South,103,Clothing,1500,27.00974482,7.314775746,0,0,100
2024-03-27,Hyderabad,Mosquito Repellents,14,3,13,0,2,Metro,South,104,Health,80,19.77903769,9.932538898,0,0,5
2024-03-27,Hyderabad,Cold Beverages,57,3,13,0,2,Metro,South,105,Beverage,30,29.89341612,2.935958124,0,0,2
2024-03-27,Hyderabad,Rice,66,3,13,0,2,Metro,South,106,Grocery,60,20.83690605,0.649653927,0,0,3
2024-03-28,Jammu,Packed Bottled Water,25,3,13,0,1,Tourism,North,101,Beverage,20,27.79258811,0.263080695,0,0,0
2024-03-28,Jammu,Dry Fruits,28,3,13,0,1,Tourism,North,102,Grocery,250,23.54770687,3.016236848,0,0,10
2024-03-28,Jammu,Woolen Jackets,22,3,13,0,1,Tourism,North,103,Clothing,1500,25.78823602,6.321208069,0,0,100
2024-03-28,Jammu,Mosquito Repellents,2,3,13,0,1,Tourism,North,104,Health,80,17.98670709,3.292725339,0,0,5
2024-03-28,Jammu,Cold Beverages,6,3,13,0,1,Tourism,North,105,Beverage,30,31.0939763,7.938671438,0,0,2
2024-03-28,Jammu,Rice,6,3,13,0,1,Tourism,North,106,Grocery,60,22.35382952,6.200089229,0,0,3
2024-03-28,Hyderabad,Packed Bottled Water,3,3,13,0,2,Metro,South,101,Beverage,20,21.24141807,7.66044407,0,0,0
2024-03-28,Hyderabad,Dry Fruits,6,3,13,0,2,Metro,South,102,Grocery,250,28.35327479,9.39532047,0,0,10
2024-03-28,Hyderabad,Woolen Jackets,6,3,13,0,2,Metro,South,103,Clothing,1500,19.89063166,9.208379847,0,0,100
2024-03-28,Hyderabad,Mosquito Repellents,13,3,13,0,2,Metro,South,104,Health,80,16.06257331,5.635157894,0,0,5
2024-03-28,Hyderabad,Cold Beverages,44,3,13,0,2,Metro,South,105,Beverage,30,22.59789094,0.245718379,0,0,2
2024-03-28,Hyderabad,Rice,44,3,13,0,2,Metro,South,106,Grocery,60,29.45289865,0.506653922,0,0,3
2024-03-29,Jammu,Packed Bottled Water,14,3,13,0,1,Tourism,North,101,Beverage,20,32.13310303,5.097887724,0,0,0
2024-03-29,Jammu,Dry Fruits,24,3,13,0,1,Tourism,North,102,Grocery,250,29.48768323,5.12325693,0,0,10
2024-03-29,Jammu,Woolen Jackets,20,3,13,0,1,Tourism,North,103,Clothing,1500,24.78295011,0.00343738,0,0,100
2024-03-29,Jammu,Mosquito Repellents,6,3,13,0,1,Tourism,North,104,Health,80,18.95071656,6.504116052,0,0,5
2024-03-29,Jammu,Cold Beverages,3,3,13,0,1,Tourism,North,105,Beverage,30,27.87490027,3.373671775,0,0,2
2024-03-29,Jammu,Rice,6,3,13,0,1,Tourism,North,106,Grocery,60,26.26024928,6.339004602,0,0,3
2024-03-29,Hyderabad,Packed Bottled Water,5,3,13,0,2,Metro,South,101,Beverage,20,23.26055838,3.813746918,0,0,0
2024-03-29,Hyderabad,Dry Fruits,4,3,13,0,2,Metro,South,102,Grocery,250,26.89504665,9.14547677,0,0,10
2024-03-29,Hyderabad,Woolen Jackets,2,3,13,0,2,Metro,South,103,Clothing,1500,31.99919294,3.681342431,0,0,100
2024-03-29,Hyderabad,Mosquito Repellents,16,3,13,0,2,Metro,South,104,Health,80,29.16786571,0.34030916,0,0,5
2024-03-29,Hyderabad,Cold Beverages,52,3,13,0,2,Metro,South,105,Beverage,30,33.62336307,7.729905009,0,0,2
2024-03-29,Hyderabad,Rice,44,3,13,0,2,Metro,South,106,Grocery,60,27.78764899,6.081379696,0,0,3
2024-03-30,Jammu,Packed Bottled Water,18,3,13,1,1,Tourism,North,101,Beverage,20,30.04037686,8.156151498,0,0,0
2024-03-30,Jammu,Dry Fruits,29,3,13,1,1,Tourism,North,102,Grocery,250,22.50819172,1.764087421,0,0,10
2024-03-30,Jammu,Woolen Jackets,18,3,13,1,1,Tourism,North,103,Clothing,1500,16.81656801,3.18893548,0,0,100
2024-03-30,Jammu,Mosquito Repellents,2,3,13,1,1,Tourism,North,104,Health,80,28.28294341,0.787151442,0,0,5
2024-03-30,Jammu,Cold Beverages,2,3,13,1,1,Tourism,North,105,Beverage,30,34.37143324,2.237337179,0,0,2
2024-03-30,Jammu,Rice,3,3,13,1,1,Tourism,North,106,Grocery,60,30.4954722,6.578927909,0,0,3
2024-03-30,Hyderabad,Packed Bottled Water,5,3,13,1,2,Metro,South,101,Beverage,20,25.33129296,1.499111436,0,0,0
2024-03-30,Hyderabad,Dry Fruits,6,3,13,1,2,Metro,South,102,Grocery,250,17.22160706,3.196574467,0,0,10
2024-03-30,Hyderabad,Woolen Jackets,3,3,13,1,2,Metro,South,103,Clothing,1500,23.97934576,2.081226725,0,0,100
2024-03-30,Hyderabad,Mosquito Repellents,18,3,13,1,2,Metro,South,104,Health,80,23.43704941,4.450751039,0,0,5
2024-03-30,Hyderabad,Cold Beverages,44,3,13,1,2,Metro,South,105,Beverage,30,26.65092583,8.901777996,0,0,2
2024-03-30,Hyderabad,Rice,38,3,13,1,2,Metro,South,106,Grocery,60,19.25841915,0.563627151,0,0,3
2024-03-31,Jammu,Packed Bottled Water,29,3,13,1,1,Tourism,North,101,Beverage,20,29.22328897,7.873889797,0,0,0
2024-03-31,Jammu,Dry Fruits,14,3,13,1,1,Tourism,North,102,Grocery,250,23.84052082,9.387089482,0,0,10
2024-03-31,Jammu,Woolen Jackets,30,3,13,1,1,Tourism,North,103,Clothing,1500,23.99664194,5.338911231,0,0,100
2024-03-31,Jammu,Mosquito Repellents,4,3,13,1,1,Tourism,North,104,Health,80,22.13682121,8.940231932,0,0,5
2024-03-31,Jammu,Cold Beverages,3,3,13,1,1,Tourism,North,105,Beverage,30,27.30202711,2.126156653,0,0,2
2024-03-31,Jammu,Rice,6,3,13,1,1,Tourism,North,106,Grocery,60,24.20843963,8.693577147,0,0,3
2024-03-31,Hyderabad,Packed Bottled Water,4,3,13,1,2,Metro,South,101,Beverage,20,26.65855254,3.910835859,0,0,0
2024-03-31,Hyderabad,Dry Fruits,3,3,13,1,2,Metro,South,102,Grocery,250,22.47859334,5.437892229,0,0,10
2024-03-31,Hyderabad,Woolen Jackets,6,3,13,1,2,Metro,South,103,Clothing,1500,31.9470952,9.769678409,0,0,100
2024-03-31,Hyderabad,Mosquito Repellents,32,3,13,1,2,Metro,South,104,Health,80,27.85348417,2.291266306,0,0,5
2024-03-31,Hyderabad,Cold Beverages,77,3,13,1,2,Metro,South,105,Beverage,30,24.47678419,3.108434197,0,0,2
2024-03-31,Hyderabad,Rice,61,3,13,1,2,Metro,South,106,Grocery,60,23.94474998,0.957766028,0,0,3
2024-04-01,Jammu,Packed Bottled Water,12,4,14,0,1,Tourism,North,101,Beverage,20,22.40833631,3.502617203,0,0,0
2024-04-01,Jammu,Dry Fruits,22,4,14,0,1,Tourism,North,102,Grocery,250,24.90758322,1.341467175,0,0,10
2024-04-01,Jammu,Woolen Jackets,30,4,14,0,1,Tourism,North,103,Clothing,1500,22.28260845,2.211739928,0,0,100
2024-04-01,Jammu,Mosquito Repellents,6,4,14,0,1,Tourism,North,104,Health,80,25.3023181,6.769386954,0,0,5
2024-04-01,Jammu,Cold Beverages,6,4,14,0,1,Tourism,North,105,Beverage,30,22.78110259,6.879943687,0,0,2
2024-04-01,Jammu,Rice,3,4,14,0,1,Tourism,North,106,Grocery,60,28.38473714,8.492707697,0,0,3
2024-04-01,Hyderabad,Packed Bottled Water,6,4,14,0,2,Metro,South,101,Beverage,20,37.61992223,7.937828712,1,0,0
2024-04-01,Hyderabad,Dry Fruits,6,4,14,0,2,Metro,South,102,Grocery,250,25.38065395,7.076526844,1,0,10
2024-04-01,Hyderabad,Woolen Jackets,6,4,14,0,2,Metro,South,103,Clothing,1500,21.90970776,1.505170413,1,0,100
2024-04-01,Hyderabad,Mosquito Repellents,25,4,14,0,2,Metro,South,104,Health,80,32.51396413,5.472296658,1,0,5
2024-04-01,Hyderabad,Cold Beverages,58,4,14,0,2,Metro,South,105,Beverage,30,38.53465226,9.880081416,1,0,2
2024-04-01,Hyderabad,Rice,33,4,14,0,2,Metro,South,106,Grocery,60,35.07324643,5.080063659,1,0,3
2024-04-02,Jammu,Packed Bottled Water,17,4,14,0,1,Tourism,North,101,Beverage,20,31.90660012,8.91173191,0,0,0
2024-04-02,Jammu,Dry Fruits,30,4,14,0,1,Tourism,North,102,Grocery,250,22.3558048,0.752517713,0,0,10
2024-04-02,Jammu,Woolen Jackets,12,4,14,0,1,Tourism,North,103,Clothing,1500,23.52554988,2.688316099,0,0,100
2024-04-02,Jammu,Mosquito Repellents,6,4,14,0,1,Tourism,North,104,Health,80,27.17810201,7.981019148,0,0,5
2024-04-02,Jammu,Cold Beverages,4,4,14,0,1,Tourism,North,105,Beverage,30,21.89902587,1.975388906,0,0,2
2024-04-02,Jammu,Rice,3,4,14,0,1,Tourism,North,106,Grocery,60,19.35187756,7.234414116,0,0,3
2024-04-02,Hyderabad,Packed Bottled Water,4,4,14,0,2,Metro,South,101,Beverage,20,28.12732863,9.416194642,1,0,0
2024-04-02,Hyderabad,Dry Fruits,7,4,14,0,2,Metro,South,102,Grocery,250,32.38332351,0.59333918,1,0,10
2024-04-02,Hyderabad,Woolen Jackets,2,4,14,0,2,Metro,South,103,Clothing,1500,37.89327894,3.492941798,1,0,100
2024-04-02,Hyderabad,Mosquito Repellents,20,4,14,0,2,Metro,South,104,Health,80,30.01926375,1.708970154,1,0,5
2024-04-02,Hyderabad,Cold Beverages,82,4,14,0,2,Metro,South,105,Beverage,30,37.8072977,8.01985182,1,0,2
2024-04-02,Hyderabad,Rice,66,4,14,0,2,Metro,South,106,Grocery,60,44.99987354,0.768677798,1,0,3
2024-04-03,Jammu,Packed Bottled Water,24,4,14,0,1,Tourism,North,101,Beverage,20,11.78859245,0.77415814,0,0,0
2024-04-03,Jammu,Dry Fruits,28,4,14,0,1,Tourism,North,102,Grocery,250,30.31783357,8.25927905,0,0,10
2024-04-03,Jammu,Woolen Jackets,15,4,14,0,1,Tourism,North,103,Clothing,1500,23.96933604,2.861577058,0,0,100
2024-04-03,Jammu,Mosquito Repellents,4,4,14,0,1,Tourism,North,104,Health,80,33.03348693,8.321610343,0,0,5
2024-04-03,Jammu,Cold Beverages,6,4,14,0,1,Tourism,North,105,Beverage,30,21.67434615,5.371903736,0,0,2
2024-04-03,Jammu,Rice,6,4,14,0,1,Tourism,North,106,Grocery,60,33.29078867,8.999855097,0,0,3
2024-04-03,Hyderabad,Packed Bottled Water,6,4,14,0,2,Metro,South,101,Beverage,20,37.01961474,7.869527404,1,0,0
2024-04-03,Hyderabad,Dry Fruits,4,4,14,0,2,Metro,South,102,Grocery,250,34.6436063,9.737407956,1,0,10
2024-04-03,Hyderabad,Woolen Jackets,4,4,14,0,2,Metro,South,103,Clothing,1500,37.58943869,1.947479545,1,0,100
2024-04-03,Hyderabad,Mosquito Repellents,26,4,14,0,2,Metro,South,104,Health,80,25.54913955,0.117888387,1,0,5
2024-04-03,Hyderabad,Cold Beverages,41,4,14,0,2,Metro,South,105,Beverage,30,35.97020669,7.756190249,1,0,2
2024-04-03,Hyderabad,Rice,61,4,14,0,2,Metro,South,106,Grocery,60,30.5103088,3.999184756,1,0,3
2024-04-04,Jammu,Packed Bottled Water,12,4,14,0,1,Tourism,North,101,Beverage,20,27.48184026,4.814102637,0,0,0
2024-04-04,Jammu,Dry Fruits,28,4,14,0,1,Tourism,North,102,Grocery,250,16.47623679,6.19759977,0,0,10
2024-04-04,Jammu,Woolen Jackets,25,4,14,0,1,Tourism,North,103,Clothing,1500,23.76965686,7.640780514,0,0,100
2024-04-04,Jammu,Mosquito Repellents,2,4,14,0,1,Tourism,North,104,Health,80,35.01145891,4.576453475,0,0,5
2024-04-04,Jammu,Cold Beverages,2,4,14,0,1,Tourism,North,105,Beverage,30,29.03257196,2.5063512,0,0,2
2024-04-04,Jammu,Rice,4,4,14,0,1,Tourism,North,106,Grocery,60,28.01466821,6.133998555,0,0,3
2024-04-04,Hyderabad,Packed Bottled Water,5,4,14,0,2,Metro,South,101,Beverage,20,30.03552482,7.816250361,1,0,0
2024-04-04,Hyderabad,Dry Fruits,6,4,14,0,2,Metro,South,102,Grocery,250,30.3356924,6.442101779,1,0,10
2024-04-04,Hyderabad,Woolen Jackets,2,4,14,0,2,Metro,South,103,Clothing,1500,28.42002809,5.40522895,1,0,100
2024-04-04,Hyderabad,Mosquito Repellents,32,4,14,0,2,Metro,South,104,Health,80,39.60688516,4.10563334,1,0,5
2024-04-04,Hyderabad,Cold Beverages,37,4,14,0,2,Metro,South,105,Beverage,30,39.61049509,8.533723246,1,0,2
2024-04-04,Hyderabad,Rice,28,4,14,0,2,Metro,South,106,Grocery,60,33.86349545,9.862846276,1,0,3
2024-04-05,Jammu,Packed Bottled Water,17,4,14,0,1,Tourism,North,101,Beverage,20,23.27439084,2.094812824,0,0,0
2024-04-05,Jammu,Dry Fruits,23,4,14,0,1,Tourism,North,102,Grocery,250,32.46213662,2.968320561,0,0,10
2024-04-05,Jammu,Woolen Jackets,20,4,14,0,1,Tourism,North,103,Clothing,1500,24.2525501,8.947132102,0,0,100
2024-04-05,Jammu,Mosquito Repellents,2,4,14,0,1,Tourism,North,104,Health,80,23.19216201,4.160701551,0,0,5
2024-04-05,Jammu,Cold Beverages,4,4,14,0,1,Tourism,North,105,Beverage,30,20.21628947,9.693283959,0,0,2
2024-04-05,Jammu,Rice,3,4,14,0,1,Tourism,North,106,Grocery,60,25.87075572,6.48919989,0,0,3
2024-04-05,Hyderabad,Packed Bottled Water,5,4,14,0,2,Metro,South,101,Beverage,20,36.78202966,4.685423886,1,0,0
2024-04-05,Hyderabad,Dry Fruits,3,4,14,0,2,Metro,South,102,Grocery,250,35.50402176,0.850405164,1,0,10
2024-04-05,Hyderabad,Woolen Jackets,4,4,14,0,2,Metro,South,103,Clothing,1500,33.81019611,2.127630483,1,0,100
2024-04-05,Hyderabad,Mosquito Repellents,28,4,14,0,2,Metro,South,104,Health,80,32.68080549,2.801923956,1,0,5
2024-04-05,Hyderabad,Cold Beverages,99,4,14,0,2,Metro,South,105,Beverage,30,31.55670625,1.024127776,1,0,2
2024-04-05,Hyderabad,Rice,33,4,14,0,2,Metro,South,106,Grocery,60,31.60909255,4.384485541,1,0,3
2024-04-06,Jammu,Packed Bottled Water,22,4,14,1,1,Tourism,North,101,Beverage,20,22.78114292,0.714513169,0,0,0
2024-04-06,Jammu,Dry Fruits,11,4,14,1,1,Tourism,North,102,Grocery,250,16.76873363,4.778032614,0,0,10
2024-04-06,Jammu,Woolen Jackets,25,4,14,1,1,Tourism,North,103,Clothing,1500,22.83167442,9.625111392,0,0,100
2024-04-06,Jammu,Mosquito Repellents,2,4,14,1,1,Tourism,North,104,Health,80,23.50230895,6.85276262,0,0,5
2024-04-06,Jammu,Cold Beverages,4,4,14,1,1,Tourism,North,105,Beverage,30,18.12238785,7.115425067,0,0,2
2024-04-06,Jammu,Rice,4,4,14,1,1,Tourism,North,106,Grocery,60,17.53738885,9.406813339,0,0,3
2024-04-06,Hyderabad,Packed Bottled Water,4,4,14,1,2,Metro,South,101,Beverage,20,37.61209105,4.598227957,1,0,0
2024-04-06,Hyderabad,Dry Fruits,6,4,14,1,2,Metro,South,102,Grocery,250,44.47630168,5.543217535,1,0,10
2024-04-06,Hyderabad,Woolen Jackets,6,4,14,1,2,Metro,South,103,Clothing,1500,32.04654928,2.928113465,1,0,100
2024-04-06,Hyderabad,Mosquito Repellents,23,4,14,1,2,Metro,South,104,Health,80,38.69323145,3.75140814,1,0,5
2024-04-06,Hyderabad,Cold Beverages,78,4,14,1,2,Metro,South,105,Beverage,30,31.65844053,0.685740804,1,0,2
2024-04-06,Hyderabad,Rice,57,4,14,1,2,Metro,South,106,Grocery,60,39.31146578,7.284942788,1,0,3
2024-04-07,Jammu,Packed Bottled Water,20,4,14,1,1,Tourism,North,101,Beverage,20,26.6007647,1.818431796,0,0,0
2024-04-07,Jammu,Dry Fruits,22,4,14,1,1,Tourism,North,102,Grocery,250,23.59497148,3.892017018,0,0,10
2024-04-07,Jammu,Woolen Jackets,23,4,14,1,1,Tourism,North,103,Clothing,1500,23.60941707,1.387304118,0,0,100
2024-04-07,Jammu,Mosquito Repellents,2,4,14,1,1,Tourism,North,104,Health,80,22.25492882,3.430310104,0,0,5
2024-04-07,Jammu,Cold Beverages,2,4,14,1,1,Tourism,North,105,Beverage,30,18.42042848,5.578098677,0,0,2
2024-04-07,Jammu,Rice,6,4,14,1,1,Tourism,North,106,Grocery,60,23.83824061,9.483462334,0,0,3
2024-04-07,Hyderabad,Packed Bottled Water,5,4,14,1,2,Metro,South,101,Beverage,20,32.33660926,3.450037292,1,0,0
2024-04-07,Hyderabad,Dry Fruits,3,4,14,1,2,Metro,South,102,Grocery,250,33.45253564,1.886252559,1,0,10
2024-04-07,Hyderabad,Woolen Jackets,4,4,14,1,2,Metro,South,103,Clothing,1500,36.32753923,8.259476797,1,0,100
2024-04-07,Hyderabad,Mosquito Repellents,12,4,14,1,2,Metro,South,104,Health,80,31.91876652,6.821621767,1,0,5
2024-04-07,Hyderabad,Cold Beverages,76,4,14,1,2,Metro,South,105,Beverage,30,34.02104921,6.636289108,1,0,2
2024-04-07,Hyderabad,Rice,57,4,14,1,2,Metro,South,106,Grocery,60,35.97080859,4.568745314,1,0,3
2024-04-08,Jammu,Packed Bottled Water,14,4,15,0,1,Tourism,North,101,Beverage,20,17.54975145,8.660982802,0,0,0
2024-04-08,Jammu,Dry Fruits,23,4,15,0,1,Tourism,North,102,Grocery,250,9.291353898,6.359116145,0,0,10
2024-04-08,Jammu,Woolen Jackets,25,4,15,0,1,Tourism,North,103,Clothing,1500,23.79752668,5.787099564,0,0,100
2024-04-08,Jammu,Mosquito Repellents,2,4,15,0,1,Tourism,North,104,Health,80,27.2299973,8.289373135,0,0,5
2024-04-08,Jammu,Cold Beverages,3,4,15,0,1,Tourism,North,105,Beverage,30,20.49819926,9.970966305,0,0,2
2024-04-08,Jammu,Rice,6,4,15,0,1,Tourism,North,106,Grocery,60,28.27319781,3.462807405,0,0,3
2024-04-08,Hyderabad,Packed Bottled Water,5,4,15,0,2,Metro,South,101,Beverage,20,31.86183239,1.768544614,1,0,0
2024-04-08,Hyderabad,Dry Fruits,7,4,15,0,2,Metro,South,102,Grocery,250,44.01471586,1.543522616,1,0,10
2024-04-08,Hyderabad,Woolen Jackets,4,4,15,0,2,Metro,South,103,Clothing,1500,23.73047444,9.712109339,1,0,100
2024-04-08,Hyderabad,Mosquito Repellents,21,4,15,0,2,Metro,South,104,Health,80,36.69487053,8.540606122,1,0,5
2024-04-08,Hyderabad,Cold Beverages,51,4,15,0,2,Metro,South,105,Beverage,30,34.71859746,4.245631734,1,0,2
2024-04-08,Hyderabad,Rice,57,4,15,0,2,Metro,South,106,Grocery,60,42.03551545,7.375512035,1,0,3
2024-04-09,Jammu,Packed Bottled Water,15,4,15,0,1,Tourism,North,101,Beverage,20,20.63938475,5.316944219,0,0,0
2024-04-09,Jammu,Dry Fruits,15,4,15,0,1,Tourism,North,102,Grocery,250,31.5114182,1.060681546,0,0,10
2024-04-09,Jammu,Woolen Jackets,28,4,15,0,1,Tourism,North,103,Clothing,1500,17.32801123,3.140116054,0,0,100
2024-04-09,Jammu,Mosquito Repellents,2,4,15,0,1,Tourism,North,104,Health,80,22.01691243,6.182275422,0,0,5
2024-04-09,Jammu,Cold Beverages,6,4,15,0,1,Tourism,North,105,Beverage,30,31.23326461,9.583824529,0,0,2
2024-04-09,Jammu,Rice,3,4,15,0,1,Tourism,North,106,Grocery,60,13.74822307,6.124776466,0,0,3
2024-04-09,Hyderabad,Packed Bottled Water,5,4,15,0,2,Metro,South,101,Beverage,20,35.97068737,2.701729727,1,0,0
2024-04-09,Hyderabad,Dry Fruits,3,4,15,0,2,Metro,South,102,Grocery,250,40.12717443,3.131720761,1,0,10
2024-04-09,Hyderabad,Woolen Jackets,6,4,15,0,2,Metro,South,103,Clothing,1500,37.81052002,6.732219417,1,0,100
2024-04-09,Hyderabad,Mosquito Repellents,12,4,15,0,2,Metro,South,104,Health,80,39.59281127,8.110948109,1,0,5
2024-04-09,Hyderabad,Cold Beverages,72,4,15,0,2,Metro,South,105,Beverage,30,29.34878777,9.639481634,1,0,2
2024-04-09,Hyderabad,Rice,33,4,15,0,2,Metro,South,106,Grocery,60,30.58606619,6.134775641,1,0,3
2024-04-10,Jammu,Packed Bottled Water,14,4,15,0,1,Tourism,North,101,Beverage,20,22.86573796,3.267911998,0,0,0
2024-04-10,Jammu,Dry Fruits,21,4,15,0,1,Tourism,North,102,Grocery,250,32.94437967,5.556994438,0,0,10
2024-04-10,Jammu,Woolen Jackets,23,4,15,0,1,Tourism,North,103,Clothing,1500,26.64505976,4.351122006,0,0,100
2024-04-10,Jammu,Mosquito Repellents,4,4,15,0,1,Tourism,North,104,Health,80,26.69379341,8.03777862,0,0,5
2024-04-10,Jammu,Cold Beverages,3,4,15,0,1,Tourism,North,105,Beverage,30,22.62282967,6.058018606,0,0,2
2024-04-10,Jammu,Rice,6,4,15,0,1,Tourism,North,106,Grocery,60,26.59474495,6.630012827,0,0,3
2024-04-10,Hyderabad,Packed Bottled Water,4,4,15,0,2,Metro,South,101,Beverage,20,38.83282276,9.408799051,1,0,0
2024-04-10,Hyderabad,Dry Fruits,4,4,15,0,2,Metro,South,102,Grocery,250,37.57503801,4.194593249,1,0,10
2024-04-10,Hyderabad,Woolen Jackets,3,4,15,0,2,Metro,South,103,Clothing,1500,34.38167338,7.948446487,1,0,100
2024-04-10,Hyderabad,Mosquito Repellents,31,4,15,0,2,Metro,South,104,Health,80,34.23846879,0.299756492,1,0,5
2024-04-10,Hyderabad,Cold Beverages,55,4,15,0,2,Metro,South,105,Beverage,30,35.08648389,2.022575489,1,0,2
2024-04-10,Hyderabad,Rice,28,4,15,0,2,Metro,South,106,Grocery,60,34.66532577,6.394369283,1,0,3
2024-04-11,Jammu,Packed Bottled Water,13,4,15,0,1,Tourism,North,101,Beverage,20,31.98578912,3.721358915,0,0,0
2024-04-11,Jammu,Dry Fruits,31,4,15,0,1,Tourism,North,102,Grocery,250,30.16483522,1.739307282,0,0,10
2024-04-11,Jammu,Woolen Jackets,24,4,15,0,1,Tourism,North,103,Clothing,1500,29.52481793,2.745296587,0,0,100
2024-04-11,Jammu,Mosquito Repellents,4,4,15,0,1,Tourism,North,104,Health,80,20.12807245,7.430728169,0,0,5
2024-04-11,Jammu,Cold Beverages,2,4,15,0,1,Tourism,North,105,Beverage,30,25.91561239,9.274872423,0,0,2
2024-04-11,Jammu,Rice,4,4,15,0,1,Tourism,North,106,Grocery,60,28.87847031,2.212421223,0,0,3
2024-04-11,Hyderabad,Packed Bottled Water,5,4,15,0,2,Metro,South,101,Beverage,20,36.98736832,7.251649394,1,0,0
2024-04-11,Hyderabad,Dry Fruits,3,4,15,0,2,Metro,South,102,Grocery,250,31.90232919,7.181014817,1,0,10
2024-04-11,Hyderabad,Woolen Jackets,3,4,15,0,2,Metro,South,103,Clothing,1500,22.44302104,2.700043322,1,0,100
2024-04-11,Hyderabad,Mosquito Repellents,11,4,15,0,2,Metro,South,104,Health,80,32.52781244,5.211153911,1,0,5
2024-04-11,Hyderabad,Cold Beverages,51,4,15,0,2,Metro,South,105,Beverage,30,35.68856228,3.300019295,1,0,2
2024-04-11,Hyderabad,Rice,28,4,15,0,2,Metro,South,106,Grocery,60,38.30846778,2.504255426,1,0,3
2024-04-12,Jammu,Packed Bottled Water,20,4,15,0,1,Tourism,North,101,Beverage,20,20.22044169,4.957146965,0,0,0
2024-04-12,Jammu,Dry Fruits,30,4,15,0,1,Tourism,North,102,Grocery,250,26.32430154,7.750655383,0,0,10
2024-04-12,Jammu,Woolen Jackets,13,4,15,0,1,Tourism,North,103,Clothing,1500,27.96763057,6.027406132,0,0,100
2024-04-12,Jammu,Mosquito Repellents,2,4,15,0,1,Tourism,North,104,Health,80,26.0258385,4.495606445,0,0,5
2024-04-12,Jammu,Cold Beverages,2,4,15,0,1,Tourism,North,105,Beverage,30,26.83761443,2.220086261,0,0,2
2024-04-12,Jammu,Rice,6,4,15,0,1,Tourism,North,106,Grocery,60,25.11622707,0.182950371,0,0,3
2024-04-12,Hyderabad,Packed Bottled Water,5,4,15,0,2,Metro,South,101,Beverage,20,35.3595752,9.398255492,1,0,0
2024-04-12,Hyderabad,Dry Fruits,6,4,15,0,2,Metro,South,102,Grocery,250,32.04077386,3.904287386,1,0,10
2024-04-12,Hyderabad,Woolen Jackets,6,4,15,0,2,Metro,South,103,Clothing,1500,31.09463847,0.211412777,1,0,100
2024-04-12,Hyderabad,Mosquito Repellents,21,4,15,0,2,Metro,South,104,Health,80,34.10616147,5.508834943,1,0,5
2024-04-12,Hyderabad,Cold Beverages,85,4,15,0,2,Metro,South,105,Beverage,30,25.59563479,2.945532631,1,0,2
2024-04-12,Hyderabad,Rice,72,4,15,0,2,Metro,South,106,Grocery,60,34.08629818,9.353283007,1,0,3
2024-04-13,Jammu,Packed Bottled Water,19,4,15,1,1,Tourism,North,101,Beverage,20,24.38199034,2.328667226,0,0,0
2024-04-13,Jammu,Dry Fruits,25,4,15,1,1,Tourism,North,102,Grocery,250,27.83979045,1.534545892,0,0,10
2024-04-13,Jammu,Woolen Jackets,25,4,15,1,1,Tourism,North,103,Clothing,1500,21.51843198,1.547367289,0,0,100
2024-04-13,Jammu,Mosquito Repellents,3,4,15,1,1,Tourism,North,104,Health,80,28.91972788,0.441574172,0,0,5
2024-04-13,Jammu,Cold Beverages,6,4,15,1,1,Tourism,North,105,Beverage,30,23.14572834,8.226238422,0,0,2
2024-04-13,Jammu,Rice,6,4,15,1,1,Tourism,North,106,Grocery,60,20.55328988,0.168511334,0,0,3
2024-04-13,Hyderabad,Packed Bottled Water,5,4,15,1,2,Metro,South,101,Beverage,20,39.58315587,7.258091981,1,0,0
2024-04-13,Hyderabad,Dry Fruits,3,4,15,1,2,Metro,South,102,Grocery,250,36.29209605,6.132054513,1,0,10
2024-04-13,Hyderabad,Woolen Jackets,2,4,15,1,2,Metro,South,103,Clothing,1500,33.71726791,6.131757872,1,0,100
2024-04-13,Hyderabad,Mosquito Repellents,32,4,15,1,2,Metro,South,104,Health,80,34.16423209,8.636987303,1,0,5
2024-04-13,Hyderabad,Cold Beverages,69,4,15,1,2,Metro,South,105,Beverage,30,35.41518873,9.408825052,1,0,2
2024-04-13,Hyderabad,Rice,55,4,15,1,2,Metro,South,106,Grocery,60,36.83126278,6.226357958,1,0,3
2024-04-14,Jammu,Packed Bottled Water,27,4,15,1,1,Tourism,North,101,Beverage,20,27.95866052,7.364116249,0,0,0
2024-04-14,Jammu,Dry Fruits,32,4,15,1,1,Tourism,North,102,Grocery,250,25.40621998,9.179115523,0,0,10
2024-04-14,Jammu,Woolen Jackets,22,4,15,1,1,Tourism,North,103,Clothing,1500,27.57792524,5.91270472,0,0,100
2024-04-14,Jammu,Mosquito Repellents,6,4,15,1,1,Tourism,North,104,Health,80,30.55994445,9.3844442,0,0,5
